dish_id,calories,mass,fat,carb,protein
dish_1562959799,498.765594,363,21.28801,46.103294,30.849312
dish_1562699652,132.178085,103,5.578753,17.394974,3.568957
dish_1558723960,13,52,0.156,2.6,0.936
dish_1562959024,319.233582,183,19.740429,30.234995,22.257004
dish_1563897492,339.673645,662,3.469512,34.759487,38.647804
dish_1562096973,348.999664,350,34.642704,17.928936,39.411209
dish_1561577848,413.34787,254,13.841578,6.037907,63.12289
dish_1563476577,1238.033691,857,62.574154,79.60125,87.671616
dish_1565021141,467.054993,248,27.875999,27.733002,26.59
dish_1565382856,446.326233,294,19.171455,52.541916,18.301077
dish_1558636483,80.079994,154,0.308,21.559999,0.462
dish_1559841127,339.543488,285,18.021999,24.039,19.953001
dish_1566838286,72.5,145,0.145,18.849998,0.725
dish_1565369938,167.709991,31,13.02,0.434,11.47
dish_1562775549,174.977127,252,3.399757,18.531387,16.886642
dish_1559149719,432.125,268,28.792999,8.894,31.711
dish_1561062237,182.259399,110,8.210912,8.149249,17.376198
dish_1561665065,387.798126,303,15.23173,14.161219,47.426922
dish_1562183201,558.942383,425,25.514025,66.247047,18.725252
dish_1558630207,670.596008,116,57.420002,26.332001,25.984001
dish_1561576652,91.424408,322,2.720721,15.119776,4.161612
dish_1566414642,219.809998,145,7.812,14.580001,21.541
dish_1562788845,529.483459,372,25.366417,46.558498,39.395699
dish_1559667948,153.900009,57,4.56,22.971003,5.3124
dish_1558547124,144.525009,25,12.375,5.675,5.6
dish_1562602888,209.382294,343,5.792155,21.429251,18.706215
dish_1561567086,142.754013,181,0.362,34.248001,2.026
dish_1560874667,100.550003,83,4.836,10.234,4.574
dish_1567110783,465.307892,210,24.372978,18.846014,38.940533
dish_1561576767,408.472565,621,14.014634,34.21946,39.556114
dish_1564601528,142.740997,163,6.193,19.923,2.401
dish_1563304958,951.840942,614,34.427452,13.26985,141.707581
dish_1561577119,128.312988,78,5.446,13.174001,7.424
dish_1565896039,352.529205,384,14.546413,36.577454,20.687317
dish_1558725760,83.719994,161,0.322,22.540001,0.483
dish_1558113430,7.84,28,0.112,1.484,0.616
dish_1567526785,378.25,539,6.966,26.730999,44.599998
dish_1561407249,73.879166,56,3.48629,2.528108,7.992981
dish_1563221562,395.598572,260,14.235931,33.994465,32.741837
dish_1563305401,483.215302,332,29.111307,21.912695,32.943996
dish_1563911215,218.158203,170,6.710484,18.908087,20.238708
dish_1563481030,155.81044,129,11.399983,12.434071,2.348426
dish_1563303386,274.131439,218,9.224976,17.535269,29.455162
dish_1566328929,396.607422,165,17.54887,32.07058,25.493954
dish_1567525744,679.264771,298,53.001377,34.801022,18.316217
dish_1564590226,220.535858,376,3.554219,46.892776,2.959488
dish_1560799615,332.749847,283,17.999836,32.516449,11.012909
dish_1562168471,312.665558,490,5.737881,50.066841,17.219376
dish_1559243139,26.053925,53,0.627052,5.227929,0.470893
dish_1562702091,86.534729,214,5.066993,9.079793,2.838268
dish_1559845513,222.152008,379,0.563,55.181995,3.221
dish_1563304881,739.407654,446,21.649536,8.843342,120.443954
dish_1558550181,28.98,42,0.084,7.56,0.294
dish_1565641844,244.627991,92,8.648,30.820002,10.304
dish_1561746970,303.636078,363,8.662106,34.998116,24.098282
dish_1562700931,164.234955,312,10.135185,16.253616,4.613582
dish_1560539340,196.53833,228,19.818401,9.337587,22.851414
dish_1565123783,93.064995,35,3.29,11.725,3.92
dish_1567789230,689.428406,300,56.708199,9.1372,34.373402
dish_1565638478,47.615753,91,2.363725,6.21075,1.59705
dish_1558639662,16.02,89,0.178,3.471,0.801
dish_1558549806,781.958008,203,58.674999,48.146,28.747002
dish_1558724766,83.719994,161,0.322,22.540001,0.483
dish_1558640781,80.079994,154,0.308,21.559999,0.462
dish_1562700885,29.25,117,0.351,5.85,2.106
dish_1558629013,26.400002,80,0.24,6.4,0.56
dish_1556572657,41.399998,36,3.852,2.268,0.288
dish_1561654374,326.35553,251,22.061356,13.121208,19.444277
dish_1567024135,317.785828,147,12.219193,35.093388,15.986
dish_1561667238,268.80484,165,12.344784,15.250226,23.481403
dish_1561576737,357.472565,519,13.912635,20.959461,39.046108
dish_1566849233,94.800003,117,7.33,7.94,2.48
dish_1568649354,72.870728,129,1.676927,14.402927,1.740146
dish_1562010865,376.24295,216,26.149803,7.233953,28.117785
dish_1558460205,1.84,8,0.032,0.288,0.232
dish_1563465805,32.43,23,1.564,4.14,0.483
dish_1560455399,138.498901,149,13.729533,6.48775,10.835825
dish_1560203400,293.279999,104,12.48,33.279999,12.48
dish_1564428475,261.616272,370,12.314557,32.755318,8.607536
dish_1560888849,168.964127,107,5.855534,7.567453,20.427921
dish_1565987015,14.72,64,0.256,2.304,1.856
dish_1561060703,538.466736,445,23.648355,44.77372,37.730045
dish_1558468547,6.97,34,0.102,1.156,0.306
dish_1562963153,386.477264,521,33.622898,28.585857,35.674641
dish_1565030391,609.333923,313,37.047943,12.058959,52.597542
dish_1567537185,402.981781,185,22.945698,7.198614,38.144672
dish_1562945445,362.168335,463,10.770931,42.584671,25.137182
dish_1563566725,241.313019,206,7.40534,39.206856,7.718408
dish_1558028007,54.669998,71,0.071,12.07,1.42
dish_1567801468,86.239998,196,4.116,8.428,6.272
dish_1558636763,60.839996,117,0.234,16.379999,0.351
dish_1560368110,16.02,89,0.178,3.471,0.801
dish_1568405183,72.402832,64,6.906353,2.248366,1.364915
dish_1558635489,78.514,74,1.776,16.280001,2.294
dish_1565036788,186.12999,70,6.58,23.450001,7.84
dish_1562963109,381.527283,488,33.556896,27.628859,35.212646
dish_1558031526,76.942001,62,0.124,18.228001,0.992
dish_1562700718,329.380035,255,17.849949,7.933404,33.031891
dish_1560799590,298.019379,163,16.460997,28.491785,9.947558
dish_1559842274,306.393005,53,26.235001,12.031,11.872001
dish_1561580406,203.281494,171,7.524766,17.318661,17.090221
dish_1562958445,24.15,21,2.247,1.323,0.168
dish_1560367926,408.523132,194,20.965912,44.984913,24.155903
dish_1562011765,423.923004,283,23.582834,14.153584,39.041424
dish_1557861605,35.099998,39,5.07,0,7.176
dish_1560961059,268.459991,172,5.68,46.792999,7.6272
dish_1562775275,173.680008,318,2.352,35.919998,4.636
dish_1566414342,846.367065,552,31.578682,53.343304,83.57795
dish_1566333118,239.309998,90,8.46,30.150002,10.08
dish_1561654392,494.065491,282,35.081356,13.55521,30.914278
dish_1565799617,294.22171,520,2.849439,29.379562,33.367977
dish_1558718649,25.84,76,0.152,6.08,0.608
dish_1560543465,33.880001,77,1.617,3.311,2.464
dish_1566851155,295.284393,260,11.076624,40.562012,9.830684
dish_1559245979,116.116005,203,0.203,30.855999,0.812
dish_1562788506,114.587997,108,2.592,23.76,3.348
dish_1561392734,84.239998,198,0.488,20.936001,1.28
dish_1560356314,30.544943,27,2.913618,0.948529,0.575824
dish_1562790170,103.693726,84,9.853384,3.382092,2.015873
dish_1558721587,95.489998,90,2.16,19.799999,2.79
dish_1559849020,46.23,67,0.134,12.06,0.469
dish_1562774531,379.824005,254,23.179001,28.085999,15.390001
dish_1567007719,14.28,42,0.084,3.36,0.336
dish_1558638292,190.309982,356,0.755,46.080002,3.179
dish_1563827110,220.044998,217,7.731999,29.045002,10.210001
dish_1564503219,213.859985,242,8.008,1.82,29.059999
dish_1562010418,209.545135,157,13.460272,7.343752,15.532299
dish_1562172643,734.269958,457,42.559998,17.648001,62.869999
dish_1562690112,428.202332,207,31.908749,6.108017,28.666227
dish_1559240987,25.070757,51,0.60339,5.030649,0.453124
dish_1561404458,410.311737,259,24.921593,15.13535,33.127415
dish_1568305225,428.667786,144,35.136887,4.897249,24.472982
dish_1562009810,119.880005,108,0.972,24.84,2.808
dish_1566835701,370.186829,744,2.965756,28.018244,51.613903
dish_1563294465,116.949997,237,0.391,30.293999,1.414
dish_1567023184,191.507187,195,8.071156,10.141688,20.305752
dish_1566936323,368.292206,318,24.078575,11.995163,45.8591
dish_1563216381,34.649998,99,0.396,6.93,2.376
dish_1563305948,207.360931,178,10.554449,6.453704,22.251265
dish_1567106870,504.820892,211,27.284149,38.667736,25.230873
dish_1567538303,617.449158,307,36.129631,15.257855,53.626446
dish_1559846825,252.700012,95,9.215,31.35,10.45
dish_1561749348,165.446945,93,8.394006,3.661341,17.270729
dish_1559243704,116.116005,203,0.203,30.855999,0.812
dish_1562785328,133.92334,91,8.950898,12.527754,2.922612
dish_1558116146,76.589996,111,0.222,19.980001,0.777
dish_1561577177,234.606445,156,11.785346,24.279522,9.124969
dish_1568665935,154.222,58,5.452,19.43,6.496
dish_1560368691,140.755188,112,11.999318,7.191059,2.918753
dish_1562168800,237.524826,242,9.342677,36.314899,3.826
dish_1561654756,256.980011,225,14.952001,15.3,15.216001
dish_1560802006,35.926495,44,1.404505,3.688562,2.727821
dish_1560801020,346.339966,250,5.898491,61.690983,17.095364
dish_1562602687,721.365173,311,52.319649,32.215893,31.824261
dish_1562949467,24.655609,72,1.896585,1.545366,1.053658
dish_1565811423,240.057129,290,9.221428,22.184019,18.778894
dish_1558632959,16.02,89,0.178,3.471,0.801
dish_1558639412,32.98,97,0.194,7.76,0.776
dish_1563464429,140.990005,103,7.398,12.278,6.892
dish_1558725112,554.059021,330,39.556,40.523003,21.851
dish_1564169878,732.513428,341,36.986099,36.232471,63.006413
dish_1558028057,151.479996,28,11.759999,0.392,10.360001
dish_1565812186,324.978424,266,15.806602,12.315649,32.823948
dish_1561406817,273.385437,243,0.959091,57.742405,6.795967
dish_1558115241,85.470001,111,0.111,18.870001,2.22
dish_1566331868,453.66507,372,13.206176,40.116787,44.296608
dish_1558630072,294.427002,295,13.952,42.058998,7.917001
dish_1566849862,77.049995,67,7.169,4.221,0.536
dish_1558375583,386.134003,251,24.661001,5.224,37.497002
dish_1566931519,130.130005,182,10.101001,10.556,2.73
dish_1565724269,527.548767,311,18.378778,41.778172,47.436829
dish_1563812570,369.08429,320,17.96558,11.348774,37.687
dish_1565813414,139.720078,179,9.889826,3.935386,12.944803
dish_1561654346,79.195488,84,3.691355,10.449209,2.744276
dish_1561148303,119.654999,45,4.23,15.075001,5.04
dish_1560801797,25.655659,96,0.700594,4.108631,1.344873
dish_1568401064,787.709961,572,31.225998,18.445999,108.667999
dish_1559844090,168.430008,331,0.593,43.579998,1.771
dish_1563568292,276.682983,193,7.782,47.635002,9.628
dish_1558723047,31.620001,93,0.186,7.44,0.744
dish_1568061174,232.553268,287,7.069138,34.983978,7.866788
dish_1562776465,173.432449,212,4.405418,31.491592,3.634132
dish_1562086116,290.65802,285,8.898999,44.028,9.855
dish_1561661850,648.975952,264,25.375412,67.575478,35.485809
dish_1558468632,169.949997,103,3.708,0,31.93
dish_1562181217,546.484497,199,36.503475,11.240341,41.379761
dish_1563565805,157.493027,360,13.148071,10.194366,14.375502
dish_1558632990,25.25,101,0.303,5.05,1.818
dish_1559933818,115.066795,154,6.580434,12.20121,5.03466
dish_1566329257,321.025208,537,14.637179,22.744293,29.529112
dish_1563563467,40.750244,119,3.134634,2.554147,1.741463
dish_1565896662,19.380001,57,0.2565,3.6195,1.4535
dish_1563295360,275.891235,181,19.784878,7.296878,17.530245
dish_1564688969,239.309998,90,8.46,30.150002,10.08
dish_1561579933,447.449249,306,27.486643,11.074479,38.745918
dish_1561666821,211.78656,170,12.141861,19.425873,7.538332
dish_1558723639,10.25,41,0.123,2.05,0.738
dish_1558545738,73.839996,142,0.284,19.879999,0.426
dish_1558116486,39.329998,57,0.114,10.26,0.399
dish_1558381143,182.638,53,14.469,2.226,10.229
dish_1565033085,15.4,55,0.22,2.915,1.21
dish_1562947598,87.720001,258,0.516,20.639999,2.064
dish_1565123845,268.661774,201,12.761543,17.499899,20.015167
dish_1562615388,360.182037,273,20.730438,25.77393,19.85861
dish_1558546558,254.364014,44,21.780001,9.988,9.856
dish_1562009098,70.080002,96,4.608,1.824,7.68
dish_1562704564,292.022888,124,13.480252,20.778149,20.163645
dish_1560539396,384.044525,417,27.839884,36.360641,25.778503
dish_1561060558,194.199005,221,6.213,27.127001,10.253
dish_1562688524,215.359985,242,8.564,25.318001,11.302
dish_1561578417,289.794373,240,14.105609,22.214628,18.818014
dish_1558380414,35.880001,52,0.104,9.360001,0.364
dish_1565898193,291.914032,268,14.644992,12.845702,26.551004
dish_1558640882,32.299999,95,0.19,7.6,0.76
dish_1558638163,40.59,99,0.198,9.900001,0.891
dish_1563567626,291.838776,248,20.734053,26.722198,6.39573
dish_1562873790,75.70845,75,7.156705,2.772813,1.021574
dish_1567023132,59.200001,84,4.324,5.028,1.024
dish_1558630867,73.839996,142,0.284,19.879999,0.426
dish_1566316726,409.522888,685,4.10161,25.365391,57.490242
dish_1567785654,51.779999,96,0.204,13.02,0.588
dish_1566415591,214.780777,316,16.906708,18.46199,16.844492
dish_1563811515,298.119385,491,6.723951,29.81105,27.34178
dish_1558719377,73.839996,142,0.284,19.879999,0.426
dish_1559674689,63.720001,177,0.177,15.93,0.885
dish_1559061675,24.900002,83,0.166,6.308,0.498
dish_1561492182,250.165695,171,7.306371,40.08807,6.884981
dish_1565711498,246.827271,229,15.955486,10.568151,16.580688
dish_1564159520,227.220001,42,17.639999,0.588,15.54
dish_1561578800,338.354706,146,14.539577,38.594208,13.271948
dish_1557853429,330.152985,276,13.586999,33.413998,17.637001
dish_1560455059,25.550001,134,0.21,5.679,1.173
dish_1558459945,73.839996,142,0.284,19.879999,0.426
dish_1563220143,425.514618,327,13.39199,25.7894,49.082409
dish_1560360148,587.794006,317,33.510998,41.481003,29.463799
dish_1564502063,497.719971,92,38.639999,1.288,34.040001
dish_1562947436,282.382019,242,14.62,28.053999,11.22
dish_1563898880,643.618408,441,47.548229,15.853503,38.581036
dish_1566415520,74.824753,143,3.714425,9.75975,2.50965
dish_1562784347,315.988464,264,15.637626,39.655731,9.114595
dish_1561662869,284.34552,192,9.242703,10.282766,38.791027
dish_1558636514,16.02,89,0.178,3.471,0.801
dish_1559233627,64.919998,12,5.04,0.168,4.44
dish_1563551105,194.399994,72,5.76,29.016001,6.7104
dish_1561404505,543.92334,442,34.617195,25.785635,36.765293
dish_1558724723,39.200001,112,0.448,7.84,2.688
dish_1564086624,217.292999,131,6.574,34.455002,8.030001
dish_1562689519,169.540009,173,7.439,5.882,19.030001
dish_1558640513,153.845993,245,1.722,37.379997,2.513
dish_1558639588,121.401001,21,10.395,4.767,4.704
dish_1564588483,175.746002,51,13.923,2.142,9.843
dish_1560456326,206.872757,138,7.522188,3.791613,29.742077
dish_1558029518,137.751007,111,0.222,32.633999,1.776
dish_1563566965,370.827026,286,12.088502,56.243797,13.121026
dish_1563811490,268.829376,390,6.521951,23.14505,25.826782
dish_1562691538,49.919998,96,0.192,0.672,9.6
dish_1563307488,538.035156,247,30.635614,9.611122,50.928295
dish_1561574456,203.657364,217,9.303671,23.013418,9.027951
dish_1562776428,33.69978,66,0.844443,5.852568,2.209742
dish_1558721904,74.360001,143,0.286,20.02,0.429
dish_1559245848,59.689999,127,0.127,15.24,1.143
dish_1562950895,137.818542,144,3.512195,25.287806,1.404878
dish_1563219009,388.359711,202,19.842056,18.989845,31.87508
dish_1559242066,26.053925,53,0.627052,5.227929,0.470893
dish_1558110335,37.869999,7,2.94,0.098,2.59
dish_1564518542,342.378204,234,16.863768,29.221918,18.77529
dish_1562774206,298.76355,272,16.548098,26.31213,12.147001
dish_1562689548,216.540009,267,7.533,18.101999,19.5
dish_1566931179,204.369385,263,15.987674,15.745848,4.955554
dish_1556575446,103.299995,152,6.882,10.618,2.868
dish_1558723695,95.489998,90,2.16,19.799999,2.79
dish_1566934401,435.902863,344,39.532818,26.532497,48.19104
dish_1565711296,43.349998,110,0.22,10.5,0.863
dish_1560543525,83.43,187,3.887,10.716001,3.249
dish_1563389786,640.137939,564,37.556004,30.394001,48.338997
dish_1559849537,549.52301,393,30.711,65.328995,15.438001
dish_1563481061,541.200073,350,29.770956,34.385365,32.6689
dish_1559233756,189.850006,222,5.242,30.417999,6.142
dish_1558459602,2.07,9,0.036,0.324,0.261
dish_1565118999,200.386719,288,16.936852,10.10451,4.773446
dish_1562860700,23.5,47,0.047,6.11,0.235
dish_1565711083,178.529999,33,13.86,0.462,12.21
dish_1566419603,382.924225,252,14.949174,47.499252,15.36515
dish_1559850338,307.117004,130,23.438,19.129,11.725
dish_1559319971,72.959999,96,0,17.280001,0.96
dish_1558639907,10.440001,58,0.116,2.262,0.522
dish_1564429808,380.679993,422,10.968196,50.62772,21.29641
dish_1562788568,289.203369,230,11.735167,46.917168,11.430407
dish_1558725576,19.75,79,0.237,3.95,1.422
dish_1558109864,213.897003,37,18.315001,8.399,8.288
dish_1566413469,459.663025,379,25.563999,17.134001,44.223003
dish_1558639138,22.139999,54,0.108,5.4,0.486
dish_1558031237,31.620001,93,0.186,7.44,0.744
dish_1558029230,88.549995,115,0.115,19.550001,2.3
dish_1568649430,363.658203,327,20.152399,30.648777,16.012787
dish_1562698100,24.0219,83,1.064365,2.783724,0.736868
dish_1562011794,514.643005,364,23.744835,32.783588,42.119415
dish_1561736715,161.320007,109,11.99,1.744,10.900001
dish_1558720133,14.25,57,0.171,2.85,1.026
dish_1558031394,237.410004,318,0.521,55.475998,4.23
dish_1565379320,404.011017,247,17.782284,26.480633,33.431751
dish_1561577549,130.340012,49,4.753,16.17,5.39
dish_1562613867,83.886055,57,5.606607,7.847055,1.830647
dish_1559157919,37.094574,39,3.328461,1.523364,0.990958
dish_1563393403,103.154633,216,7.439952,10.219167,10.354001
dish_1567021864,342.875641,262,30.514339,19.448523,26.453127
dish_1558637423,948.859009,409,66.363998,77.916,32.687
dish_1568315088,582.370361,423,34.555084,28.770144,41.3022
dish_1562615103,94.288544,110,6.186012,8.580285,1.962835
dish_1561748274,558.514648,260,28.200544,27.625929,48.040081
dish_1558632198,16.796001,26,0.884,0.832,1.586
dish_1563824155,455.727905,361,23.568178,27.650078,34.405872
dish_1567785739,168.576462,177,9.348528,21.464273,1.382379
dish_1557937615,6.93,21,0.063,1.68,0.147
dish_1565641885,254.215988,139,8.695,32.653,11.338
dish_1558641287,11.52,64,0.128,2.496,0.576
dish_1568318408,907.119995,563,43.207996,9.174999,117.905998
dish_1558639683,16.02,89,0.178,3.471,0.801
dish_1568044528,145.463409,233,3.040878,29.163124,1.829951
dish_1565896701,294.47345,184,18.184381,8.322058,25.74716
dish_1560975601,233.935638,253,8.421075,17.945927,22.794699
dish_1563208129,426.711243,291,26.187735,27.697926,19.36132
dish_1558029278,146.069992,27,11.339999,0.378,9.99
dish_1558641391,19.719999,58,0.116,4.64,0.464
dish_1558640450,80.079994,154,0.308,21.559999,0.462
dish_1562956510,221.167068,199,12.196038,8.990719,21.758215
dish_1563997386,215.884918,238,15.762681,18.095463,4.212677
dish_1558724891,83.719994,161,0.322,22.540001,0.483
dish_1559678083,75.812004,66,7.072568,2.976039,0.998628
dish_1563823390,670.170288,372,35.285416,12.291248,75.572304
dish_1565117962,379.915985,304,5.538,6.21,72.322998
dish_1566934487,553.040955,468,45.807755,40.849327,50.738335
dish_1558629517,263.218994,167,19.945,16.404999,10.336
dish_1558629677,73.839996,142,0.284,19.879999,0.426
dish_1566413510,751.383057,412,58.564003,17.134001,44.223
dish_1564689219,506.847046,474,28.081553,44.726837,27.231215
dish_1558029842,22.780001,67,0.134,5.36,0.536
dish_1565020796,90.599998,99,3.542,0.749,12.06
dish_1568320338,390.180786,163,17.414524,30.789936,25.454533
dish_1566332154,401.049988,425,17.644001,11.356,50.261002
dish_1563824092,36.279591,135,0.989033,6.352623,1.444974
dish_1558630814,196.554001,34,16.83,7.718,7.616
dish_1566331828,349.583069,306,11.754175,20.38279,41.194607
dish_1559581378,705.734741,372,52.459366,11.82625,44.451256
dish_1566414412,920.120422,658,37.812386,57.062336,85.334846
dish_1567537252,464.459564,303,25.214239,17.229736,39.963154
dish_1558639482,30.768999,29,0.696,6.38,0.899
dish_1563565720,84.662781,149,7.843437,4.980221,11.324039
dish_1558720335,15.64,46,0.092,3.68,0.368
dish_1563305837,11.431157,14,0.446888,1.173633,0.867943
dish_1564590254,248.535843,432,3.610219,54.172783,3.239488
dish_1563550976,284.690002,165,18.796,14.418001,13.842
dish_1565711183,460.42337,461,20.747547,20.976871,44.718552
dish_1558640105,77.453003,73,1.752,16.059999,2.263
dish_1567629106,292.549988,211,11.000999,35.353001,13.952
dish_1562094877,234.576111,155,10.473826,3.634154,29.465502
dish_1566417442,93.830536,158,6.675509,8.566475,1.890686
dish_1565810237,349.866394,306,19.25312,7.274593,38.688904
dish_1560455203,115.100845,188,6.025522,14.741324,2.592316
dish_1561740321,52.980408,28,5.462205,1.063661,0.275927
dish_1558636980,222.778,397,4.738,47.007004,4.415
dish_1563909580,544.311523,361,20.122177,74.144119,18.481764
dish_1562949242,139.558533,119,6.642195,14.655806,5.404878
dish_1562094931,376.749084,282,25.350718,9.954545,47.635498
dish_1566838317,114.199997,284,0.423,29.413998,1.559
dish_1564083480,259.701996,133,18.263,2.427,21.991999
dish_1560441311,190.400009,93,11.382001,10.077999,11.379
dish_1562605384,306.192841,262,18.418285,18.374268,16.960743
dish_1567526845,448.149994,709,7.376,44.131001,45.689999
dish_1568060616,17.08,61,0.244,3.233,1.342
dish_1566920304,296.399994,570,1.14,3.99,57
dish_1568666357,751.679993,603,42.484001,21.300001,72.937004
dish_1558114284,162.230011,316,0.632,22.569,21.320999
dish_1559678104,99.962006,135,7.348568,7.806039,2.654628
dish_1563553735,114.385803,88,6.131613,13.543484,2.816
dish_1567785709,131.250626,138,8.397309,14.615491,1.001891
dish_1559934708,202.445465,178,7.353578,13.478154,19.764999
dish_1564590352,497.915833,962,4.670219,64.60878,46.549492
dish_1559848929,189.292007,321,0.494,49.501999,1.697
dish_1559674866,125.660004,303,2.329,24.91,4.267
dish_1558639818,20.059999,59,0.118,4.72,0.472
dish_1566502033,136.217773,253,6.50283,19.129269,4.831683
dish_1565637608,422.28891,278,17.309324,22.189262,42.416496
dish_1558722103,304.841003,368,16.072001,38.445,9.517
dish_1564503184,97.379997,18,7.56,0.252,6.66
dish_1558722207,83.199997,160,0.32,22.4,0.48
dish_1561664977,14.57,47,0.047,3.29,0.846
dish_1558722171,24.25,97,0.291,4.85,1.746
dish_1558641989,13.75,55,0.165,2.75,0.99
dish_1562784388,465.636475,358,20.243626,63.719742,11.464597
dish_1560270537,24,48,0.048,6.24,0.24
dish_1564516732,26.545507,54,0.638884,5.326569,0.479778
dish_1559585533,12.95,37,0.148,2.59,0.888
dish_1558633221,176.878998,449,1.417,42.901001,4.438
dish_1559245920,14.25,57,0.171,2.85,1.026
dish_1563820834,308.89444,311,7.87748,23.031401,35.561859
dish_1561662948,293.605499,230,9.301705,12.249766,39.475029
dish_1558459020,10.98,61,0.122,2.379,0.549
dish_1558721434,99.900002,350,0.778,22.713001,3.759
dish_1562785184,290.397949,390,28.066151,20.020035,33.62685
dish_1559678127,108.642006,170,7.418569,9.871039,3.004627
dish_1558372650,57.27,83,0.166,14.940001,0.581
dish_1563827425,60.720001,138,2.898,5.934,4.416
dish_1561405411,332.063477,282,8.511059,25.67544,37.227947
dish_1559841979,39.289997,85,0.287,9.13,1.192
dish_1563220767,265.894379,130,14.748608,4.812823,26.540918
dish_1562959059,365.76358,216,21.98443,36.174995,22.950008
dish_1565378770,319.280365,287,11.794086,36.280937,19.016382
dish_1559678651,107.856659,122,9.32781,7.949951,10.966075
dish_1562085163,279.929993,144,21.110001,2.27,18.99
dish_1562008738,64.066612,109,4.61,5.137444,2.1365
dish_1562950091,550.981995,290,36.857002,29.67,24.013
dish_1565812146,72.94017,93,4.27988,8.859468,1.148946
dish_1562095340,718.957397,381,37.595329,72.492676,25.508715
dish_1566328745,282.029999,203,6.084,1.404,52.094002
dish_1561740353,75.42041,96,5.666205,6.503661,0.751927
dish_1560802048,47.213894,83,1.904628,4.996577,3.07406
dish_1564429744,282.477234,374,5.089361,49.256981,11.891616
dish_1562691409,225.98999,164,10.48,22.084,10.52
dish_1564516454,311.142975,266,20.709892,9.269392,43.553997
dish_1562183065,16.5,75,0.225,2.475,2.325
dish_1564685183,127.107117,150,10.841025,7.109585,2.239599
dish_1558724658,138.360001,364,0.882,30.880001,7.028
dish_1561579902,406.397736,247,24.016941,9.004458,37.768024
dish_1561492228,648.180298,488,34.085533,54.370659,58.203133
dish_1558629715,100.539993,247,0.614,25.174999,2.376
dish_1561736736,356.080017,145,27.110001,2.248,24.220001
dish_1558113154,37.259998,54,0.108,9.72,0.378
dish_1561392430,208.746002,149,14.25,9.651999,11.09
dish_1562872981,268.319641,288,15.604352,32.493454,20.539215
dish_1559846528,322.726013,267,17.159,40.509998,9.188
dish_1568666230,55.800003,268,0.692,10.969999,4.532
dish_1563551006,357.669189,213,22.059999,29.586002,15.6948
dish_1566936266,220.955551,146,9.865667,3.423139,27.754599
dish_1568044496,35.400002,118,0.236,8.967999,0.708
dish_1561146758,232.5,93,1.395,45.57,9.393001
dish_1561753400,354.682678,178,17.941113,13.896811,32.95927
dish_1568060501,548.655457,413,22.456875,46.391014,40.01326
dish_1559062005,113.909996,30,8.429999,0.93,8.73
dish_1558376801,4.2,15,0.06,0.795,0.33
dish_1563305047,1032.31189,806,36.693317,28.700218,143.492493
dish_1566502315,577.184631,495,23.341835,28.699402,62.750053
dish_1561392710,31.800001,106,0.212,8.056,0.636
dish_1567612986,340.226349,524,4.518488,29.802513,38.412197
dish_1562777099,303.718628,306,16.921307,23.063019,15.643683
dish_1563480476,517.897095,332,21.6411,15.248222,60.135342
dish_1558376483,735.030029,270,55.444,32.240002,33.301003
dish_1565727738,2.52,9,0.036,0.477,0.198
dish_1565637162,581.508667,286,33.07954,26.089733,41.841675
dish_1558027164,162.299988,30,12.599999,0.42,11.1
dish_1558457665,273.204987,325,11.987,24.532001,16.386999
dish_1561662842,263.125488,172,8.762704,5.882767,38.171024
dish_1562963289,349.917969,180,12.685999,43.364002,15.52
dish_1566330428,290.690887,228,15.530232,8.83951,27.576401
dish_1561481606,354.089996,141,26.98,2.182,24.09
dish_1561147967,177.980042,85,8.437008,19.343935,6.532393
dish_1562963676,397.818726,350,16.247375,51.813423,12.388956
dish_1558381819,22.1,65,0.455,4.42,0.455
dish_1565207727,314.77124,231,18.036247,33.079639,21.463133
dish_1568056217,480.779968,427,12.261999,13.921,75.537003
dish_1559845399,107.18,178,0.362,24.630001,2.417
dish_1561393649,271.540009,359,7.967,30.854,20.491001
dish_1563476408,990.400024,513,47.925026,55.908291,79.199821
dish_1564518454,164.858002,62,5.828,20.77,6.944
dish_1562873002,278.261444,307,16.097878,33.790199,20.872667
dish_1565637123,229.710007,114,13.566,19.722,6.726
dish_1563897087,102.440002,231,0.67,8.169001,15.196
dish_1559157777,2.53,11,0.044,0.396,0.319
dish_1560543704,140.009995,161,6.073,19.23,3.156
dish_1565020822,180.56488,193,5.834682,17.256317,12.977074
dish_1559238566,62.130001,109,0.327,15.26,0.763
dish_1561662160,41.838322,36,3.37508,2.752816,0.63016
dish_1564169340,657.517517,518,30.844044,48.579582,48.924637
dish_1566589967,381.661957,322,16.1381,13.400992,46.94825
dish_1560444570,168.720001,114,12.54,1.824,11.400001
dish_1559846363,154.262009,286,0.488,39.681999,1.996
dish_1558640614,60.32,116,0.232,16.24,0.348
dish_1565987081,268.069977,288,5.62,3.804,48.795998
dish_1565118700,16.66,49,0.2205,3.1115,1.2495
dish_1562958721,125.724831,167,3.698547,21.363926,2.161744
dish_1562961609,423.541779,186,17.73101,35.247433,29.078554
dish_1560800988,314.865662,230,5.115041,61.249092,11.727562
dish_1565640914,774.291992,457,53.178001,20.476,55.195
dish_1563294987,97.379997,18,7.56,0.252,6.66
dish_1565117463,435.312988,248,15.939,53.588001,19.696001
dish_1560455090,60.200001,155,0.966,5.679,7.683
